"Time (s)","Recording (a.u.)"
1.537500000E-2,-1.403808594E-3
1.539583333E-2,-2.746582031E-4
1.541666667E-2,6.408691406E-4
1.543750000E-2,5.187988281E-4
1.545833333E-2,1.037597656E-3
1.547916667E-2,9.155273438E-4
1.550000000E-2,1.251220703E-3
1.552083333E-2,1.068115234E-3
1.554166667E-2,7.324218750E-4
1.556250000E-2,7.019042969E-4
1.558333333E-2,-1.831054688E-4
1.560416667E-2,8.850097656E-4
1.562500000E-2,0.000000000E0
1.564583333E-2,0.000000000E0
1.566666667E-2,3.051757812E-4
1.568750000E-2,-4.272460938E-4
1.570833333E-2,1.220703125E-4
1.572916667E-2,-2.441406250E-4
1.575000000E-2,4.272460938E-4
1.577083333E-2,7.324218750E-4
1.579166667E-2,4.577636719E-4
1.581250000E-2,2.746582031E-4
1.583333333E-2,0.000000000E0
1.585416667E-2,-1.525878906E-4
1.587500000E-2,0.000000000E0
1.589583333E-2,-3.356933594E-4
1.591666667E-2,-7.934570312E-4
1.593750000E-2,-4.577636719E-4
1.595833333E-2,-6.713867188E-4
1.597916667E-2,6.103515625E-5
1.600000000E-2,5.187988281E-4
1.602083333E-2,3.662109375E-4
1.604166667E-2,6.408691406E-4
1.606250000E-2,3.051757812E-5
1.608333333E-2,-6.103515625E-5
1.610416667E-2,3.051757812E-5
1.612500000E-2,8.850097656E-4
1.614583333E-2,9.765625000E-4
1.616666667E-2,1.434326172E-3
1.618750000E-2,1.617431641E-3
1.620833333E-2,1.190185547E-3
1.622916667E-2,4.882812500E-4
1.625000000E-2,1.831054688E-4
1.627083333E-2,-6.103515625E-4
1.629166667E-2,-6.408691406E-4
1.631250000E-2,-3.356933594E-4
1.633333333E-2,-9.155273438E-5
1.635416667E-2,-2.746582031E-4
1.637500000E-2,1.831054688E-4
1.639583333E-2,6.713867188E-4
1.641666667E-2,6.408691406E-4
1.643750000E-2,1.617431641E-3
1.645833333E-2,1.556396484E-3
1.647916667E-2,1.098632812E-3
1.650000000E-2,1.251220703E-3
1.652083333E-2,2.441406250E-4
1.654166667E-2,3.051757812E-4
1.656250000E-2,1.190185547E-3
1.658333333E-2,1.129150391E-3
1.660416667E-2,5.187988281E-4
1.662500000E-2,1.831054688E-4
1.664583333E-2,2.441406250E-4
1.666666667E-2,-2.136230469E-4
1.668750000E-2,1.068115234E-3
1.670833333E-2,5.187988281E-4
1.672916667E-2,5.187988281E-4
1.675000000E-2,1.495361328E-3
1.677083333E-2,-3.051757812E-5
1.679166667E-2,3.356933594E-4
1.681250000E-2,-1.525878906E-4
1.683333333E-2,2.441406250E-4
1.685416667E-2,1.220703125E-4
1.687500000E-2,-1.525878906E-4
1.689583333E-2,4.577636719E-4
1.691666667E-2,4.272460938E-4
1.693750000E-2,7.324218750E-4
1.695833333E-2,7.019042969E-4
1.697916667E-2,3.662109375E-4
1.700000000E-2,6.103515625E-4
1.702083333E-2,1.220703125E-4
1.704166667E-2,-3.051757812E-5
1.706250000E-2,-6.103515625E-5
1.708333333E-2,3.051757812E-4
1.710416667E-2,5.493164062E-4
1.712500000E-2,2.746582031E-4
1.714583333E-2,6.408691406E-4
1.716666667E-2,3.356933594E-4
1.718750000E-2,9.155273438E-4
1.720833333E-2,3.051757812E-4
1.722916667E-2,-3.662109375E-4
1.725000000E-2,3.051757812E-5
1.727083333E-2,-7.629394531E-4
1.729166667E-2,-9.460449219E-4
1.731250000E-2,-1.190185547E-3
1.733333333E-2,-1.525878906E-3
1.735416667E-2,-2.441406250E-4
1.737500000E-2,-2.136230469E-4
1.739583333E-2,-3.051757812E-5
1.741666667E-2,-3.051757812E-4
1.743750000E-2,-6.713867188E-4
1.745833333E-2,-3.967285156E-4
1.747916667E-2,-8.850097656E-4
1.750000000E-2,-3.051757812E-5
1.752083333E-2,-7.934570312E-4
1.754166667E-2,2.136230469E-4
1.756250000E-2,-1.129150391E-3
1.758333333E-2,-9.460449219E-4
1.760416667E-2,-1.342773438E-3
1.762500000E-2,-1.373291016E-3
1.764583333E-2,-7.629394531E-4
1.766666667E-2,-1.464843750E-3
1.768750000E-2,-1.525878906E-4
1.770833333E-2,-6.103515625E-4
1.772916667E-2,7.019042969E-4
1.775000000E-2,3.051757812E-5
1.777083333E-2,-6.103515625E-5
1.779166667E-2,-7.019042969E-4
1.781250000E-2,-8.850097656E-4
1.783333333E-2,-3.662109375E-4
1.785416667E-2,-9.460449219E-4
1.787500000E-2,-5.798339844E-4
1.789583333E-2,-8.544921875E-4
1.791666667E-2,-7.629394531E-4
1.793750000E-2,9.155273438E-5
1.795833333E-2,-6.713867188E-4
1.797916667E-2,-8.239746094E-4
1.800000000E-2,-2.136230469E-4
1.802083333E-2,-1.342773438E-3
1.804166667E-2,-8.544921875E-4
1.806250000E-2,-7.324218750E-4
1.808333333E-2,-7.324218750E-4
1.810416667E-2,-1.373291016E-3
1.812500000E-2,-1.251220703E-3
1.814583333E-2,-8.544921875E-4
1.816666667E-2,-8.544921875E-4
1.818750000E-2,-5.493164062E-4
1.820833333E-2,-7.019042969E-4
1.822916667E-2,3.051757812E-4
1.825000000E-2,-5.187988281E-4
1.827083333E-2,-6.713867188E-4
1.829166667E-2,9.155273438E-5
1.831250000E-2,7.629394531E-4
1.833333333E-2,9.765625000E-4
1.835416667E-2,6.408691406E-4
1.837500000E-2,7.324218750E-4
1.839583333E-2,6.408691406E-4
1.841666667E-2,1.190185547E-3
1.843750000E-2,8.850097656E-4
1.845833333E-2,3.051757812E-4
1.847916667E-2,-3.356933594E-4
1.850000000E-2,0.000000000E0
1.852083333E-2,-2.441406250E-4
1.854166667E-2,4.272460938E-4
1.856250000E-2,5.493164062E-4
1.858333333E-2,3.662109375E-4
1.860416667E-2,6.103515625E-4
1.862500000E-2,4.272460938E-4
1.864583333E-2,9.460449219E-4
1.866666667E-2,1.068115234E-3
1.868750000E-2,1.251220703E-3
1.870833333E-2,1.525878906E-3
1.872916667E-2,1.647949219E-3
1.875000000E-2,8.239746094E-4
1.877083333E-2,2.075195312E-3
1.879166667E-2,1.770019531E-3
1.881250000E-2,1.495361328E-3
1.883333333E-2,1.983642578E-3
1.885416667E-2,1.800537109E-3
1.887500000E-2,2.502441406E-3
1.889583333E-2,1.892089844E-3
1.891666667E-2,2.471923828E-3
1.893750000E-2,2.685546875E-3
1.895833333E-2,2.532958984E-3
1.897916667E-2,2.502441406E-3
1.900000000E-2,1.922607422E-3
1.902083333E-2,1.800537109E-3
1.904166667E-2,1.861572266E-3
1.906250000E-2,1.831054688E-3
1.908333333E-2,1.922607422E-3
1.910416667E-2,2.136230469E-3
1.912500000E-2,2.807617188E-3
1.914583333E-2,2.593994141E-3
1.916666667E-2,2.593994141E-3
1.918750000E-2,2.624511719E-3
1.920833333E-2,1.770019531E-3
1.922916667E-2,1.831054688E-3
1.925000000E-2,1.342773438E-3
1.927083333E-2,1.678466797E-3
1.929166667E-2,1.861572266E-3
1.931250000E-2,1.861572266E-3
1.933333333E-2,2.014160156E-3
1.935416667E-2,9.460449219E-4
1.937500000E-2,7.324218750E-4
1.939583333E-2,-3.051757812E-4
1.941666667E-2,6.103515625E-5
1.943750000E-2,-6.103515625E-5
1.945833333E-2,0.000000000E0
1.947916667E-2,5.187988281E-4
1.950000000E-2,1.190185547E-3
1.952083333E-2,1.800537109E-3
1.954166667E-2,1.525878906E-3
1.956250000E-2,1.281738281E-3
1.958333333E-2,9.765625000E-4
1.960416667E-2,2.746582031E-4
1.962500000E-2,1.525878906E-4
1.964583333E-2,-3.662109375E-4
1.966666667E-2,0.000000000E0
1.968750000E-2,1.831054688E-4
1.970833333E-2,3.356933594E-4
1.972916667E-2,1.068115234E-3
1.975000000E-2,1.098632812E-3
1.977083333E-2,1.647949219E-3
1.979166667E-2,1.037597656E-3
1.981250000E-2,1.037597656E-3
1.983333333E-2,3.356933594E-4
1.985416667E-2,-9.155273438E-5
1.987500000E-2,-1.525878906E-4
1.989583333E-2,3.051757812E-4
1.991666667E-2,-9.155273438E-5
1.993750000E-2,-1.373291016E-3
1.995833333E-2,-1.617431641E-3
1.997916667E-2,-1.647949219E-3
2.000000000E-2,-1.678466797E-3
2.002083333E-2,-1.220703125E-3
2.004166667E-2,-1.831054688E-3
2.006250000E-2,-1.617431641E-3
2.008333333E-2,-1.495361328E-3
2.010416667E-2,-1.800537109E-3
2.012500000E-2,-2.532958984E-3
2.014583333E-2,-2.960205078E-3
2.016666667E-2,-2.655029297E-3
2.018750000E-2,-3.234863281E-3
2.020833333E-2,-2.838134766E-3
2.022916667E-2,-3.173828125E-3
2.025000000E-2,-3.204345703E-3
2.027083333E-2,-2.502441406E-3
2.029166667E-2,-3.387451172E-3
2.031250000E-2,-2.838134766E-3
2.033333333E-2,-4.089355469E-3
2.035416667E-2,-3.601074219E-3
2.037500000E-2,-3.173828125E-3
2.039583333E-2,-3.356933594E-3
2.041666667E-2,-2.044677734E-3
2.043750000E-2,-3.051757812E-3
2.045833333E-2,-2.105712891E-3
2.047916667E-2,-3.112792969E-3
2.050000000E-2,-3.112792969E-3
2.052083333E-2,-3.143310547E-3
2.054166667E-2,-4.089355469E-3
2.056250000E-2,-3.234863281E-3
2.058333333E-2,-3.692626953E-3
2.060416667E-2,-2.838134766E-3
2.062500000E-2,-1.831054688E-3
2.064583333E-2,-1.586914062E-3
2.066666667E-2,-9.460449219E-4
2.068750000E-2,-7.324218750E-4
2.070833333E-2,-3.662109375E-4
2.072916667E-2,-7.629394531E-4
2.075000000E-2,-3.662109375E-4
2.077083333E-2,-7.629394531E-4
2.079166667E-2,0.000000000E0
2.081250000E-2,-6.713867188E-4
2.083333333E-2,-6.713867188E-4
2.085416667E-2,-6.713867188E-4
2.087500000E-2,-2.166748047E-3
2.089583333E-2,-9.155273438E-4
2.091666667E-2,-2.136230469E-3
2.093750000E-2,-1.647949219E-3
2.095833333E-2,-1.098632812E-3
2.097916667E-2,-1.129150391E-3
2.100000000E-2,-1.831054688E-4
2.102083333E-2,-1.495361328E-3
2.104166667E-2,-5.493164062E-4
2.106250000E-2,-2.136230469E-4
2.108333333E-2,6.103515625E-5
2.110416667E-2,3.662109375E-4
2.112500000E-2,4.882812500E-4
2.114583333E-2,9.155273438E-5
2.116666667E-2,-2.136230469E-4
2.118750000E-2,2.746582031E-4
2.120833333E-2,3.662109375E-4
2.122916667E-2,7.934570312E-4
2.125000000E-2,1.342773438E-3
2.127083333E-2,1.068115234E-3
2.129166667E-2,9.765625000E-4
2.131250000E-2,1.617431641E-3
2.133333333E-2,1.770019531E-3
2.135416667E-2,1.220703125E-3
2.137500000E-2,1.770019531E-3
2.139583333E-2,1.434326172E-3
2.141666667E-2,7.934570312E-4
2.143750000E-2,1.037597656E-3
2.145833333E-2,6.103515625E-4
2.147916667E-2,1.068115234E-3
2.150000000E-2,1.159667969E-3
2.152083333E-2,2.471923828E-3
2.154166667E-2,2.014160156E-3
2.156250000E-2,1.953125000E-3
2.158333333E-2,2.166748047E-3
2.160416667E-2,1.434326172E-3
2.162500000E-2,1.312255859E-3
2.164583333E-2,7.934570312E-4
2.166666667E-2,9.765625000E-4
2.168750000E-2,7.019042969E-4
2.170833333E-2,3.356933594E-4
2.172916667E-2,-1.525878906E-4
2.175000000E-2,3.051757812E-4
2.177083333E-2,-3.051757812E-5
2.179166667E-2,9.155273438E-5
2.181250000E-2,6.408691406E-4
2.183333333E-2,3.356933594E-4
2.185416667E-2,0.000000000E0
2.187500000E-2,5.187988281E-4
2.189583333E-2,7.934570312E-4
2.191666667E-2,1.312255859E-3
2.193750000E-2,1.922607422E-3
2.195833333E-2,8.239746094E-4
2.197916667E-2,1.251220703E-3
2.200000000E-2,9.765625000E-4
2.202083333E-2,1.068115234E-3
2.204166667E-2,1.770019531E-3
2.206250000E-2,1.953125000E-3
2.208333333E-2,1.953125000E-3
2.210416667E-2,1.770019531E-3
2.212500000E-2,1.525878906E-3
2.214583333E-2,1.403808594E-3
2.216666667E-2,1.373291016E-3
2.218750000E-2,1.007080078E-3
2.220833333E-2,7.629394531E-4
2.222916667E-2,3.662109375E-4
2.225000000E-2,3.967285156E-4
2.227083333E-2,7.934570312E-4
2.229166667E-2,2.746582031E-4
2.231250000E-2,8.239746094E-4
2.233333333E-2,5.493164062E-4
2.235416667E-2,6.103515625E-5
2.237500000E-2,3.356933594E-4
2.239583333E-2,9.155273438E-5
2.241666667E-2,3.662109375E-4
2.243750000E-2,-3.051757812E-5
2.245833333E-2,-2.441406250E-4
2.247916667E-2,-3.356933594E-4
2.250000000E-2,-2.441406250E-4
2.252083333E-2,-5.187988281E-4
2.254166667E-2,-3.051757812E-4
2.256250000E-2,-4.272460938E-4
2.258333333E-2,-1.068115234E-3
2.260416667E-2,-1.007080078E-3
2.262500000E-2,-1.800537109E-3
2.264583333E-2,-1.495361328E-3
2.266666667E-2,-1.098632812E-3
2.268750000E-2,-1.037597656E-3
2.270833333E-2,-1.007080078E-3
2.272916667E-2,-4.272460938E-4
2.275000000E-2,-3.967285156E-4
2.277083333E-2,-7.324218750E-4
2.279166667E-2,-1.251220703E-3
2.281250000E-2,-1.220703125E-3
2.283333333E-2,-1.617431641E-3
2.285416667E-2,-1.281738281E-3
2.287500000E-2,-4.577636719E-4
2.289583333E-2,-8.239746094E-4
2.291666667E-2,-3.356933594E-4
2.293750000E-2,-5.798339844E-4
2.295833333E-2,-1.525878906E-4
2.297916667E-2,-1.831054688E-4
2.300000000E-2,-6.713867188E-4
2.302083333E-2,-6.408691406E-4
2.304166667E-2,-9.155273438E-4
2.306250000E-2,-9.765625000E-4
2.308333333E-2,-1.037597656E-3
2.310416667E-2,-8.850097656E-4
2.312500000E-2,-6.103515625E-4
2.314583333E-2,-1.068115234E-3
2.316666667E-2,-6.408691406E-4
2.318750000E-2,-7.324218750E-4
2.320833333E-2,-3.051757812E-4
2.322916667E-2,-3.356933594E-4
2.325000000E-2,-4.882812500E-4
2.327083333E-2,-7.019042969E-4
2.329166667E-2,-1.312255859E-3
2.331250000E-2,-1.098632812E-3
2.333333333E-2,-7.019042969E-4
2.335416667E-2,-6.103515625E-5
2.337500000E-2,-6.103515625E-4
2.339583333E-2,-7.629394531E-4
2.341666667E-2,-8.544921875E-4
2.343750000E-2,3.051757812E-5
2.345833333E-2,-6.713867188E-4
2.347916667E-2,3.051757812E-5
2.350000000E-2,1.831054688E-4
2.352083333E-2,-9.460449219E-4
2.354166667E-2,6.103515625E-5
2.356250000E-2,-1.342773438E-3
2.358333333E-2,-8.239746094E-4
2.360416667E-2,-3.356933594E-4
2.362500000E-2,-8.850097656E-4
2.364583333E-2,-5.798339844E-4
2.366666667E-2,-1.220703125E-4
2.368750000E-2,9.765625000E-4
2.370833333E-2,1.251220703E-3
2.372916667E-2,7.019042969E-4
2.375000000E-2,1.464843750E-3
2.377083333E-2,1.159667969E-3
2.379166667E-2,7.629394531E-4
2.381250000E-2,6.713867188E-4
2.383333333E-2,-1.831054688E-4
2.385416667E-2,-6.103515625E-5
2.387500000E-2,-4.882812500E-4
2.389583333E-2,6.103515625E-5
2.391666667E-2,0.000000000E0
2.393750000E-2,5.187988281E-4
2.395833333E-2,1.586914062E-3
2.397916667E-2,1.037597656E-3
2.400000000E-2,1.495361328E-3
2.402083333E-2,1.220703125E-3
2.404166667E-2,1.007080078E-3
2.406250000E-2,1.129150391E-3
2.408333333E-2,1.556396484E-3
2.410416667E-2,1.342773438E-3
2.412500000E-2,3.967285156E-4
2.414583333E-2,8.239746094E-4
2.416666667E-2,5.187988281E-4
2.418750000E-2,2.746582031E-4
2.420833333E-2,4.882812500E-4
2.422916667E-2,1.281738281E-3
2.425000000E-2,1.281738281E-3
2.427083333E-2,1.647949219E-3
2.429166667E-2,1.129150391E-3
2.431250000E-2,7.324218750E-4
2.433333333E-2,4.577636719E-4
2.435416667E-2,4.577636719E-4
2.437500000E-2,1.495361328E-3
2.439583333E-2,1.068115234E-3
2.441666667E-2,1.281738281E-3
2.443750000E-2,1.251220703E-3
2.445833333E-2,9.460449219E-4
2.447916667E-2,6.408691406E-4
2.450000000E-2,9.155273438E-4
2.452083333E-2,8.850097656E-4
2.454166667E-2,1.190185547E-3
2.456250000E-2,7.629394531E-4
2.458333333E-2,1.098632812E-3
2.460416667E-2,5.798339844E-4
2.462500000E-2,9.765625000E-4
2.464583333E-2,1.434326172E-3
2.466666667E-2,9.155273438E-4
2.468750000E-2,1.190185547E-3
2.470833333E-2,8.239746094E-4
2.472916667E-2,1.373291016E-3
2.475000000E-2,8.239746094E-4
2.477083333E-2,7.934570312E-4
2.479166667E-2,7.324218750E-4
2.481250000E-2,4.577636719E-4
2.483333333E-2,7.934570312E-4
2.485416667E-2,8.544921875E-4
2.487500000E-2,9.460449219E-4
2.489583333E-2,1.220703125E-3
2.491666667E-2,9.460449219E-4
2.493750000E-2,1.708984375E-3
2.495833333E-2,7.629394531E-4
2.497916667E-2,5.493164062E-4
2.500000000E-2,1.068115234E-3
2.502083333E-2,6.103515625E-5
2.504166667E-2,1.007080078E-3
2.506250000E-2,5.798339844E-4
2.508333333E-2,5.187988281E-4
2.510416667E-2,3.051757812E-5
2.512500000E-2,6.103515625E-5
2.514583333E-2,4.272460938E-4
2.516666667E-2,7.019042969E-4
2.518750000E-2,4.577636719E-4
2.520833333E-2,-9.155273438E-5
2.522916667E-2,4.882812500E-4
2.525000000E-2,-6.408691406E-4
2.527083333E-2,-7.019042969E-4
2.529166667E-2,-7.629394531E-4
2.531250000E-2,-1.098632812E-3
2.533333333E-2,-7.629394531E-4
2.535416667E-2,-3.662109375E-4
2.537500000E-2,4.577636719E-4
2.539583333E-2,2.441406250E-4
2.541666667E-2,-1.525878906E-4
2.543750000E-2,-7.629394531E-4
2.545833333E-2,-6.103515625E-4
2.547916667E-2,-6.408691406E-4
2.550000000E-2,1.831054688E-4
2.552083333E-2,3.356933594E-4
2.554166667E-2,-2.746582031E-4
2.556250000E-2,-1.831054688E-4
2.558333333E-2,-1.068115234E-3
2.560416667E-2,-1.037597656E-3
2.562500000E-2,-1.098632812E-3
2.564583333E-2,1.831054688E-4
2.566666667E-2,4.272460938E-4
2.568750000E-2,2.441406250E-4
2.570833333E-2,5.798339844E-4
2.572916667E-2,-6.103515625E-5
2.575000000E-2,-9.765625000E-4
2.577083333E-2,-1.251220703E-3
2.579166667E-2,-1.281738281E-3
2.581250000E-2,-1.861572266E-3
2.583333333E-2,-1.464843750E-3
2.585416667E-2,-1.678466797E-3
2.587500000E-2,-1.434326172E-3
2.589583333E-2,-1.159667969E-3
2.591666667E-2,-1.586914062E-3
2.593750000E-2,-1.800537109E-3
2.595833333E-2,-1.647949219E-3
2.597916667E-2,2.746582031E-4
2.600000000E-2,-7.629394531E-4
2.602083333E-2,-6.408691406E-4
2.604166667E-2,-9.460449219E-4
2.606250000E-2,-1.342773438E-3
2.608333333E-2,2.136230469E-4
2.610416667E-2,-5.187988281E-4
2.612500000E-2,4.577636719E-4
2.614583333E-2,-9.460449219E-4
2.616666667E-2,-9.765625000E-4
2.618750000E-2,-1.464843750E-3
2.620833333E-2,-2.319335938E-3
2.622916667E-2,-7.934570312E-4
2.625000000E-2,-2.105712891E-3
2.627083333E-2,-3.051757812E-5
2.629166667E-2,-8.850097656E-4
2.631250000E-2,-1.831054688E-3
2.633333333E-2,-1.708984375E-3
2.635416667E-2,-2.502441406E-3
2.637500000E-2,-1.708984375E-3
2.639583333E-2,-2.044677734E-3
2.641666667E-2,-2.014160156E-3
2.643750000E-2,-1.373291016E-3
2.645833333E-2,-1.312255859E-3
2.647916667E-2,-1.342773438E-3
2.650000000E-2,-1.403808594E-3
2.652083333E-2,-1.220703125E-3
2.654166667E-2,-1.617431641E-3
2.656250000E-2,-2.319335938E-3
2.658333333E-2,-2.502441406E-3
2.660416667E-2,-2.349853516E-3
2.662500000E-2,-2.105712891E-3
2.664583333E-2,-1.312255859E-3
2.666666667E-2,-1.129150391E-3
2.668750000E-2,-7.019042969E-4
2.670833333E-2,0.000000000E0
2.672916667E-2,4.272460938E-4
2.675000000E-2,3.662109375E-4
2.677083333E-2,-6.103515625E-5
2.679166667E-2,3.967285156E-4
2.681250000E-2,6.408691406E-4
2.683333333E-2,1.220703125E-4
2.685416667E-2,1.098632812E-3
2.687500000E-2,4.882812500E-4
2.689583333E-2,9.155273438E-4
2.691666667E-2,9.460449219E-4
2.693750000E-2,3.051757812E-4
2.695833333E-2,7.934570312E-4
2.697916667E-2,7.324218750E-4
2.700000000E-2,9.765625000E-4
2.702083333E-2,4.577636719E-4
2.704166667E-2,1.251220703E-3
2.706250000E-2,4.882812500E-4
2.708333333E-2,5.798339844E-4
2.710416667E-2,5.798339844E-4
2.712500000E-2,9.155273438E-5
2.714583333E-2,1.190185547E-3
2.716666667E-2,9.155273438E-4
2.718750000E-2,2.075195312E-3
2.720833333E-2,2.532958984E-3
2.722916667E-2,1.495361328E-3
2.725000000E-2,1.281738281E-3
2.727083333E-2,7.934570312E-4
2.729166667E-2,8.239746094E-4
2.731250000E-2,4.577636719E-4
2.733333333E-2,6.103515625E-4
2.735416667E-2,1.678466797E-3
2.737500000E-2,7.019042969E-4
2.739583333E-2,1.007080078E-3
2.741666667E-2,5.798339844E-4
2.743750000E-2,2.746582031E-4
2.745833333E-2,6.103515625E-4
2.747916667E-2,1.220703125E-4
2.750000000E-2,1.464843750E-3
2.752083333E-2,8.239746094E-4
2.754166667E-2,1.892089844E-3
2.756250000E-2,1.800537109E-3
2.758333333E-2,1.373291016E-3
2.760416667E-2,2.075195312E-3
2.762500000E-2,1.159667969E-3
2.764583333E-2,1.220703125E-3
2.766666667E-2,1.647949219E-3
2.768750000E-2,1.373291016E-3
2.770833333E-2,3.967285156E-4
2.772916667E-2,2.746582031E-4
2.775000000E-2,7.934570312E-4
2.777083333E-2,1.556396484E-3
2.779166667E-2,1.739501953E-3
2.781250000E-2,1.312255859E-3
2.783333333E-2,7.934570312E-4
2.785416667E-2,1.770019531E-3
2.787500000E-2,7.629394531E-4
2.789583333E-2,6.103515625E-4
2.791666667E-2,4.882812500E-4
2.793750000E-2,1.525878906E-4
2.795833333E-2,7.934570312E-4
2.797916667E-2,-5.493164062E-4
2.800000000E-2,6.408691406E-4
2.802083333E-2,5.493164062E-4
2.804166667E-2,4.882812500E-4
2.806250000E-2,7.934570312E-4
2.808333333E-2,3.051757812E-4
2.810416667E-2,1.007080078E-3
2.812500000E-2,-1.220703125E-4
2.814583333E-2,-7.019042969E-4
2.816666667E-2,-7.629394531E-4
2.818750000E-2,-9.765625000E-4
2.820833333E-2,-1.190185547E-3
2.822916667E-2,-1.007080078E-3
2.825000000E-2,-7.934570312E-4
2.827083333E-2,-6.103515625E-4
2.829166667E-2,-7.934570312E-4
2.831250000E-2,-8.850097656E-4
2.833333333E-2,-2.136230469E-4
2.835416667E-2,-9.155273438E-5
2.837500000E-2,-7.019042969E-4
2.839583333E-2,-9.460449219E-4
2.841666667E-2,-2.197265625E-3
2.843750000E-2,-1.861572266E-3
2.845833333E-2,-1.739501953E-3
2.847916667E-2,-2.838134766E-3
2.850000000E-2,-1.373291016E-3
2.852083333E-2,-1.708984375E-3
2.854166667E-2,-1.464843750E-3
2.856250000E-2,-4.882812500E-4
2.858333333E-2,-7.934570312E-4
2.860416667E-2,3.967285156E-4
2.862500000E-2,-3.967285156E-4
2.864583333E-2,-5.798339844E-4
2.866666667E-2,-4.882812500E-4
2.868750000E-2,-1.312255859E-3
2.870833333E-2,-1.068115234E-3
2.872916667E-2,-1.983642578E-3
2.875000000E-2,-1.129150391E-3
2.877083333E-2,-3.662109375E-4
2.879166667E-2,-8.239746094E-4
2.881250000E-2,-2.746582031E-4
2.883333333E-2,-1.190185547E-3
2.885416667E-2,-4.882812500E-4
2.887500000E-2,-3.356933594E-4
2.889583333E-2,0.000000000E0
2.891666667E-2,9.155273438E-4
2.893750000E-2,3.356933594E-4
2.895833333E-2,4.882812500E-4
2.897916667E-2,0.000000000E0
2.900000000E-2,-5.187988281E-4
2.902083333E-2,2.136230469E-4
2.904166667E-2,4.272460938E-4
2.906250000E-2,5.798339844E-4
2.908333333E-2,1.129150391E-3
2.910416667E-2,4.882812500E-4
2.912500000E-2,1.007080078E-3
2.914583333E-2,1.342773438E-3
2.916666667E-2,1.007080078E-3
2.918750000E-2,1.678466797E-3
2.920833333E-2,1.617431641E-3
2.922916667E-2,2.532958984E-3
2.925000000E-2,1.739501953E-3
2.927083333E-2,2.349853516E-3
2.929166667E-2,2.258300781E-3
2.931250000E-2,1.708984375E-3
2.933333333E-2,3.021240234E-3
2.935416667E-2,1.953125000E-3
2.937500000E-2,3.448486328E-3
2.939583333E-2,2.319335938E-3
2.941666667E-2,2.471923828E-3
2.943750000E-2,2.624511719E-3
2.945833333E-2,1.647949219E-3
2.947916667E-2,2.868652344E-3
2.950000000E-2,1.373291016E-3
2.952083333E-2,2.410888672E-3
2.954166667E-2,2.136230469E-3
2.956250000E-2,1.892089844E-3
2.958333333E-2,2.410888672E-3
2.960416667E-2,1.617431641E-3
2.962500000E-2,1.739501953E-3
2.964583333E-2,1.403808594E-3
2.966666667E-2,5.187988281E-4
2.968750000E-2,1.068115234E-3
2.970833333E-2,1.129150391E-3
2.972916667E-2,6.103515625E-4
2.975000000E-2,8.544921875E-4
2.977083333E-2,3.051757812E-4
2.979166667E-2,7.019042969E-4
2.981250000E-2,3.051757812E-4
2.983333333E-2,-1.220703125E-4
2.985416667E-2,-3.051757812E-5
2.987500000E-2,-8.850097656E-4
2.989583333E-2,-1.220703125E-4
2.991666667E-2,-2.136230469E-4
2.993750000E-2,5.798339844E-4
2.995833333E-2,7.324218750E-4
2.997916667E-2,2.746582031E-4
3.000000000E-2,4.272460938E-4
3.002083333E-2,-6.103515625E-5
3.004166667E-2,-1.831054688E-4
3.006250000E-2,-6.103515625E-4
3.008333333E-2,-6.103515625E-5
3.010416667E-2,-6.103515625E-5
3.012500000E-2,-7.324218750E-4
3.014583333E-2,-4.272460938E-4
3.016666667E-2,-8.544921875E-4
3.018750000E-2,-5.187988281E-4
3.020833333E-2,3.051757812E-5
3.022916667E-2,-2.136230469E-4
3.025000000E-2,7.019042969E-4
3.027083333E-2,5.798339844E-4
3.029166667E-2,6.713867188E-4
3.031250000E-2,7.629394531E-4
3.033333333E-2,3.662109375E-4
3.035416667E-2,6.103515625E-5
3.037500000E-2,-3.967285156E-4
3.039583333E-2,-4.882812500E-4
3.041666667E-2,-1.251220703E-3
3.043750000E-2,-3.662109375E-4
3.045833333E-2,-1.281738281E-3
3.047916667E-2,-5.493164062E-4
3.050000000E-2,6.103515625E-5
3.052083333E-2,-1.312255859E-3
3.054166667E-2,-1.434326172E-3
3.056250000E-2,-2.227783203E-3
3.058333333E-2,-1.922607422E-3
3.060416667E-2,-5.187988281E-4
3.062500000E-2,-8.544921875E-4
3.064583333E-2,-9.155273438E-4
3.066666667E-2,-1.007080078E-3
3.068750000E-2,-7.934570312E-4
3.070833333E-2,-1.251220703E-3
3.072916667E-2,-1.281738281E-3
3.075000000E-2,-1.159667969E-3
